"#","Date Time, GMT+02:00","Volt, V (LGR S/N: 21140561, SEN S/N: 21140561, LBL: DR1_Port1)","DR1_Port1_Data, Micrometer (LGR S/N: 21140561)"
30350,05/03/22 11:49:00 AM,1.39563,6140.77
30351,05/03/22 11:50:00 AM,1.39563,6140.77
30352,05/03/22 11:51:00 AM,1.39563,6140.77
30353,05/03/22 11:52:00 AM,1.39563,6140.77
30354,05/03/22 11:53:00 AM,1.39563,6140.77
30355,05/03/22 11:54:00 AM,1.39563,6140.77
30356,05/03/22 11:55:00 AM,1.39563,6140.77
30357,05/03/22 11:56:00 AM,1.39563,6140.77
30358,05/03/22 11:57:00 AM,1.39563,6140.77
30359,05/03/22 11:58:00 AM,1.39563,6140.77
30360,05/03/22 11:59:00 AM,1.39563,6140.77
30361,05/03/22 12:00:00 PM,1.39559,6140.60
30362,05/03/22 12:01:00 PM,1.39559,6140.60
30363,05/03/22 12:02:00 PM,1.39559,6140.60
30364,05/03/22 12:03:00 PM,1.39563,6140.77
30365,05/03/22 12:04:00 PM,1.39559,6140.60
30366,05/03/22 12:05:00 PM,1.39559,6140.60
30367,05/03/22 12:06:00 PM,1.39559,6140.60
30368,05/03/22 12:07:00 PM,1.39559,6140.60
30369,05/03/22 12:08:00 PM,1.39559,6140.60
30370,05/03/22 12:09:00 PM,1.39559,6140.60
30371,05/03/22 12:10:00 PM,1.39559,6140.60
30372,05/03/22 12:11:00 PM,1.39559,6140.60
30373,05/03/22 12:12:00 PM,1.39559,6140.60
30374,05/03/22 12:13:00 PM,1.39559,6140.60
30375,05/03/22 12:14:00 PM,1.39559,6140.60
30376,05/03/22 12:15:00 PM,1.39563,6140.77
30377,05/03/22 12:16:00 PM,1.39559,6140.60
30378,05/03/22 12:17:00 PM,1.39559,6140.60
30379,05/03/22 12:18:00 PM,1.39559,6140.60
30380,05/03/22 12:19:00 PM,1.39559,6140.60
30381,05/03/22 12:20:00 PM,1.39559,6140.60
30382,05/03/22 12:21:00 PM,1.39559,6140.60
30383,05/03/22 12:22:00 PM,1.39559,6140.60
30384,05/03/22 12:23:00 PM,1.39559,6140.60
30385,05/03/22 12:24:00 PM,1.39559,6140.60
30386,05/03/22 12:25:00 PM,1.39559,6140.60
30387,05/03/22 12:26:00 PM,1.39559,6140.60
30388,05/03/22 12:27:00 PM,1.39559,6140.60
30389,05/03/22 12:28:00 PM,1.39559,6140.60
30390,05/03/22 12:29:00 PM,1.39559,6140.60
30391,05/03/22 12:30:00 PM,1.39559,6140.60
30392,05/03/22 12:31:00 PM,1.39559,6140.60
30393,05/03/22 12:32:00 PM,1.39559,6140.60
30394,05/03/22 12:33:00 PM,1.39563,6140.77
30395,05/03/22 12:34:00 PM,1.39563,6140.77
30396,05/03/22 12:35:00 PM,1.39563,6140.77
30397,05/03/22 12:36:00 PM,1.39563,6140.77
30398,05/03/22 12:37:00 PM,1.39563,6140.77
30399,05/03/22 12:38:00 PM,1.39563,6140.77
30400,05/03/22 12:39:00 PM,1.39563,6140.77
30401,05/03/22 12:40:00 PM,1.39563,6140.77
30402,05/03/22 12:41:00 PM,1.39559,6140.60
30403,05/03/22 12:42:00 PM,1.39559,6140.60
30404,05/03/22 12:43:00 PM,1.39559,6140.60
30405,05/03/22 12:44:00 PM,1.39559,6140.60
30406,05/03/22 12:45:00 PM,1.39555,6140.42
30407,05/03/22 12:46:00 PM,1.39559,6140.60
30408,05/03/22 12:47:00 PM,1.39555,6140.42
30409,05/03/22 12:48:00 PM,1.39555,6140.42
30410,05/03/22 12:49:00 PM,1.39555,6140.42
30411,05/03/22 12:50:00 PM,1.39555,6140.42
30412,05/03/22 12:51:00 PM,1.39555,6140.42
30413,05/03/22 12:52:00 PM,1.39559,6140.60
30414,05/03/22 12:53:00 PM,1.39559,6140.60
30415,05/03/22 12:54:00 PM,1.39555,6140.42
30416,05/03/22 12:55:00 PM,1.39555,6140.42
30417,05/03/22 12:56:00 PM,1.39555,6140.42
30418,05/03/22 12:57:00 PM,1.39555,6140.42
30419,05/03/22 12:58:00 PM,1.39555,6140.42
30420,05/03/22 12:59:00 PM,1.39555,6140.42
30421,05/03/22 01:00:00 PM,1.39555,6140.42
30422,05/03/22 01:01:00 PM,1.39555,6140.42
30423,05/03/22 01:02:00 PM,1.39555,6140.42
30424,05/03/22 01:03:00 PM,1.39555,6140.42
30425,05/03/22 01:04:00 PM,1.39555,6140.42
30426,05/03/22 01:05:00 PM,1.39555,6140.42
30427,05/03/22 01:06:00 PM,1.39555,6140.42
30428,05/03/22 01:07:00 PM,1.39555,6140.42
30429,05/03/22 01:08:00 PM,1.39555,6140.42
30430,05/03/22 01:09:00 PM,1.39555,6140.42
30431,05/03/22 01:10:00 PM,1.39555,6140.42
30432,05/03/22 01:11:00 PM,1.39555,6140.42
30433,05/03/22 01:12:00 PM,1.39551,6140.24
30434,05/03/22 01:13:00 PM,1.39555,6140.42
30435,05/03/22 01:14:00 PM,1.39555,6140.42
30436,05/03/22 01:15:00 PM,1.39555,6140.42
30437,05/03/22 01:16:00 PM,1.39555,6140.42
30438,05/03/22 01:17:00 PM,1.39555,6140.42
30439,05/03/22 01:18:00 PM,1.39555,6140.42
30440,05/03/22 01:19:00 PM,1.39555,6140.42
30441,05/03/22 01:20:00 PM,1.39555,6140.42
30442,05/03/22 01:21:00 PM,1.39555,6140.42
30443,05/03/22 01:22:00 PM,1.39555,6140.42
30444,05/03/22 01:23:00 PM,1.39555,6140.42
30445,05/03/22 01:24:00 PM,1.39555,6140.42
30446,05/03/22 01:25:00 PM,1.39555,6140.42
30447,05/03/22 01:26:00 PM,1.39555,6140.42
30448,05/03/22 01:27:00 PM,1.39555,6140.42
30449,05/03/22 01:28:00 PM,1.39555,6140.42
30450,05/03/22 01:29:00 PM,1.39555,6140.42
30451,05/03/22 01:30:00 PM,1.39555,6140.42
30452,05/03/22 01:31:00 PM,1.39555,6140.42
30453,05/03/22 01:32:00 PM,1.39555,6140.42
30454,05/03/22 01:33:00 PM,1.39555,6140.42
30455,05/03/22 01:34:00 PM,1.39555,6140.42
30456,05/03/22 01:35:00 PM,1.39555,6140.42
30457,05/03/22 01:36:00 PM,1.39555,6140.42
30458,05/03/22 01:37:00 PM,1.39555,6140.42
30459,05/03/22 01:38:00 PM,1.39551,6140.24
30460,05/03/22 01:39:00 PM,1.39555,6140.42
30461,05/03/22 01:40:00 PM,1.39555,6140.42
30462,05/03/22 01:41:00 PM,1.39555,6140.42
30463,05/03/22 01:42:00 PM,1.39555,6140.42
30464,05/03/22 01:43:00 PM,1.39555,6140.42
30465,05/03/22 01:44:00 PM,1.39555,6140.42
30466,05/03/22 01:45:00 PM,1.39551,6140.24
30467,05/03/22 01:46:00 PM,1.39551,6140.24
30468,05/03/22 01:47:00 PM,1.39551,6140.24
30469,05/03/22 01:48:00 PM,1.39551,6140.24
30470,05/03/22 01:49:00 PM,1.39551,6140.24
30471,05/03/22 01:50:00 PM,1.39551,6140.24
30472,05/03/22 01:51:00 PM,1.39551,6140.24
30473,05/03/22 01:52:00 PM,1.39551,6140.24
30474,05/03/22 01:53:00 PM,1.39555,6140.42
30475,05/03/22 01:54:00 PM,1.39551,6140.24
30476,05/03/22 01:55:00 PM,1.39551,6140.24
30477,05/03/22 01:56:00 PM,1.39551,6140.24
30478,05/03/22 01:57:00 PM,1.39551,6140.24
30479,05/03/22 01:58:00 PM,1.39551,6140.24
30480,05/03/22 01:59:00 PM,1.39555,6140.42
30481,05/03/22 02:00:00 PM,1.39551,6140.24
30482,05/03/22 02:01:00 PM,1.39551,6140.24
30483,05/03/22 02:02:00 PM,1.39551,6140.24
30484,05/03/22 02:03:00 PM,1.39551,6140.24
30485,05/03/22 02:04:00 PM,1.39555,6140.42
30486,05/03/22 02:05:00 PM,1.39555,6140.42
30487,05/03/22 02:06:00 PM,1.39555,6140.42
30488,05/03/22 02:07:00 PM,1.39551,6140.24
30489,05/03/22 02:08:00 PM,1.39551,6140.24
30490,05/03/22 02:09:00 PM,1.39555,6140.42
30491,05/03/22 02:10:00 PM,1.39551,6140.24
30492,05/03/22 02:11:00 PM,1.39555,6140.42
30493,05/03/22 02:12:00 PM,1.39555,6140.42
30494,05/03/22 02:13:00 PM,1.39555,6140.42
30495,05/03/22 02:14:00 PM,1.39555,6140.42
30496,05/03/22 02:15:00 PM,1.39555,6140.42
30497,05/03/22 02:16:00 PM,1.39555,6140.42
30498,05/03/22 02:17:00 PM,1.39555,6140.42
30499,05/03/22 02:18:00 PM,1.39555,6140.42
30500,05/03/22 02:19:00 PM,1.39555,6140.42
30501,05/03/22 02:20:00 PM,1.39555,6140.42
30502,05/03/22 02:21:00 PM,1.39555,6140.42
30503,05/03/22 02:22:00 PM,1.39555,6140.42
30504,05/03/22 02:23:00 PM,1.39555,6140.42
30505,05/03/22 02:24:00 PM,1.39555,6140.42
30506,05/03/22 02:25:00 PM,1.39555,6140.42
30507,05/03/22 02:26:00 PM,1.39555,6140.42
30508,05/03/22 02:27:00 PM,1.39555,6140.42
30509,05/03/22 02:28:00 PM,1.39555,6140.42
30510,05/03/22 02:29:00 PM,1.39555,6140.42
30511,05/03/22 02:30:00 PM,1.39555,6140.42
30512,05/03/22 02:31:00 PM,1.39555,6140.42
30513,05/03/22 02:32:00 PM,1.39555,6140.42
30514,05/03/22 02:33:00 PM,1.39555,6140.42
30515,05/03/22 02:34:00 PM,1.39555,6140.42
30516,05/03/22 02:35:00 PM,1.39555,6140.42
30517,05/03/22 02:36:00 PM,1.39555,6140.42
30518,05/03/22 02:37:00 PM,1.39555,6140.42
30519,05/03/22 02:38:00 PM,1.39555,6140.42
30520,05/03/22 02:39:00 PM,1.39555,6140.42
30521,05/03/22 02:40:00 PM,1.39555,6140.42
30522,05/03/22 02:41:00 PM,1.39555,6140.42
30523,05/03/22 02:42:00 PM,1.39555,6140.42
30524,05/03/22 02:43:00 PM,1.39555,6140.42
30525,05/03/22 02:44:00 PM,1.39555,6140.42
30526,05/03/22 02:45:00 PM,1.39555,6140.42
30527,05/03/22 02:46:00 PM,1.39555,6140.42
30528,05/03/22 02:47:00 PM,1.39555,6140.42
30529,05/03/22 02:48:00 PM,1.39555,6140.42
30530,05/03/22 02:49:00 PM,1.39555,6140.42
30531,05/03/22 02:50:00 PM,1.39555,6140.42
30532,05/03/22 02:51:00 PM,1.39559,6140.60
30533,05/03/22 02:52:00 PM,1.39555,6140.42
30534,05/03/22 02:53:00 PM,1.39555,6140.42
30535,05/03/22 02:54:00 PM,1.39555,6140.42
30536,05/03/22 02:55:00 PM,1.39555,6140.42
30537,05/03/22 02:56:00 PM,1.39555,6140.42
30538,05/03/22 02:57:00 PM,1.39555,6140.42
30539,05/03/22 02:58:00 PM,1.39555,6140.42
30540,05/03/22 02:59:00 PM,1.39555,6140.42
30541,05/03/22 03:00:00 PM,1.39555,6140.42
30542,05/03/22 03:01:00 PM,1.39555,6140.42
30543,05/03/22 03:02:00 PM,1.39555,6140.42
30544,05/03/22 03:03:00 PM,1.39555,6140.42
30545,05/03/22 03:04:00 PM,1.39555,6140.42
30546,05/03/22 03:05:00 PM,1.39555,6140.42
30547,05/03/22 03:06:00 PM,1.39555,6140.42
30548,05/03/22 03:07:00 PM,1.39555,6140.42
30549,05/03/22 03:08:00 PM,1.39555,6140.42
30550,05/03/22 03:09:00 PM,1.39555,6140.42
30551,05/03/22 03:10:00 PM,1.39555,6140.42
30552,05/03/22 03:11:00 PM,1.39555,6140.42
30553,05/03/22 03:12:00 PM,1.39555,6140.42
30554,05/03/22 03:13:00 PM,1.39555,6140.42
30555,05/03/22 03:14:00 PM,1.39555,6140.42
30556,05/03/22 03:15:00 PM,1.39555,6140.42
30557,05/03/22 03:16:00 PM,1.39555,6140.42
30558,05/03/22 03:17:00 PM,1.39555,6140.42
30559,05/03/22 03:18:00 PM,1.39555,6140.42
30560,05/03/22 03:19:00 PM,1.39555,6140.42
30561,05/03/22 03:20:00 PM,1.39555,6140.42
30562,05/03/22 03:21:00 PM,1.39555,6140.42
30563,05/03/22 03:22:00 PM,1.39555,6140.42
30564,05/03/22 03:23:00 PM,1.39555,6140.42
30565,05/03/22 03:24:00 PM,1.39555,6140.42
30566,05/03/22 03:25:00 PM,1.39555,6140.42
30567,05/03/22 03:26:00 PM,1.39555,6140.42
30568,05/03/22 03:27:00 PM,1.39555,6140.42
30569,05/03/22 03:28:00 PM,1.39555,6140.42
30570,05/03/22 03:29:00 PM,1.39555,6140.42
30571,05/03/22 03:30:00 PM,1.39555,6140.42
30572,05/03/22 03:31:00 PM,1.39555,6140.42
30573,05/03/22 03:32:00 PM,1.39555,6140.42
30574,05/03/22 03:33:00 PM,1.39555,6140.42
30575,05/03/22 03:34:00 PM,1.39555,6140.42
30576,05/03/22 03:35:00 PM,1.39555,6140.42
30577,05/03/22 03:36:00 PM,1.39555,6140.42
30578,05/03/22 03:37:00 PM,1.39555,6140.42
30579,05/03/22 03:38:00 PM,1.39555,6140.42
30580,05/03/22 03:39:00 PM,1.39555,6140.42
30581,05/03/22 03:40:00 PM,1.39555,6140.42
30582,05/03/22 03:41:00 PM,1.39555,6140.42
30583,05/03/22 03:42:00 PM,1.39555,6140.42
30584,05/03/22 03:43:00 PM,1.39555,6140.42
30585,05/03/22 03:44:00 PM,1.39555,6140.42
30586,05/03/22 03:45:00 PM,1.39555,6140.42
30587,05/03/22 03:46:00 PM,1.39555,6140.42
30588,05/03/22 03:47:00 PM,1.39555,6140.42
30589,05/03/22 03:48:00 PM,1.39555,6140.42
30590,05/03/22 03:49:00 PM,1.39555,6140.42
30591,05/03/22 03:50:00 PM,1.39555,6140.42
30592,05/03/22 03:51:00 PM,1.39555,6140.42
30593,05/03/22 03:52:00 PM,1.39555,6140.42
30594,05/03/22 03:53:00 PM,1.39555,6140.42
30595,05/03/22 03:54:00 PM,1.39555,6140.42
30596,05/03/22 03:55:00 PM,1.39555,6140.42
30597,05/03/22 03:56:00 PM,1.39555,6140.42
30598,05/03/22 03:57:00 PM,1.39555,6140.42
30599,05/03/22 03:58:00 PM,1.39555,6140.42
30600,05/03/22 03:59:00 PM,1.39555,6140.42
30601,05/03/22 04:00:00 PM,1.39555,6140.42
30602,05/03/22 04:01:00 PM,1.39555,6140.42
30603,05/03/22 04:02:00 PM,1.39555,6140.42
30604,05/03/22 04:03:00 PM,1.39555,6140.42
30605,05/03/22 04:04:00 PM,1.39555,6140.42
30606,05/03/22 04:05:00 PM,1.39555,6140.42
30607,05/03/22 04:06:00 PM,1.39555,6140.42
30608,05/03/22 04:07:00 PM,1.39555,6140.42
30609,05/03/22 04:08:00 PM,1.39555,6140.42
30610,05/03/22 04:09:00 PM,1.39555,6140.42
30611,05/03/22 04:10:00 PM,1.39555,6140.42
30612,05/03/22 04:11:00 PM,1.39555,6140.42
30613,05/03/22 04:12:00 PM,1.39555,6140.42
30614,05/03/22 04:13:00 PM,1.39555,6140.42
30615,05/03/22 04:14:00 PM,1.39555,6140.42
30616,05/03/22 04:15:00 PM,1.39555,6140.42
30617,05/03/22 04:16:00 PM,1.39555,6140.42
30618,05/03/22 04:17:00 PM,1.39555,6140.42
30619,05/03/22 04:18:00 PM,1.39559,6140.60
30620,05/03/22 04:19:00 PM,1.39555,6140.42
30621,05/03/22 04:20:00 PM,1.39555,6140.42
30622,05/03/22 04:21:00 PM,1.39555,6140.42
30623,05/03/22 04:22:00 PM,1.39555,6140.42
30624,05/03/22 04:23:00 PM,1.39555,6140.42
30625,05/03/22 04:24:00 PM,1.39555,6140.42
30626,05/03/22 04:25:00 PM,1.39559,6140.60
30627,05/03/22 04:26:00 PM,1.39555,6140.42
30628,05/03/22 04:27:00 PM,1.39555,6140.42
30629,05/03/22 04:28:00 PM,1.39555,6140.42
30630,05/03/22 04:29:00 PM,1.39555,6140.42
30631,05/03/22 04:30:00 PM,1.39555,6140.42
30632,05/03/22 04:31:00 PM,1.39555,6140.42
30633,05/03/22 04:32:00 PM,1.39555,6140.42
30634,05/03/22 04:33:00 PM,1.39555,6140.42
30635,05/03/22 04:34:00 PM,1.39555,6140.42
30636,05/03/22 04:35:00 PM,1.39555,6140.42
30637,05/03/22 04:36:00 PM,1.39555,6140.42
30638,05/03/22 04:37:00 PM,1.39555,6140.42
30639,05/03/22 04:38:00 PM,1.39555,6140.42
30640,05/03/22 04:39:00 PM,1.39555,6140.42
30641,05/03/22 04:40:00 PM,1.39555,6140.42
30642,05/03/22 04:41:00 PM,1.39555,6140.42
30643,05/03/22 04:42:00 PM,1.39555,6140.42
30644,05/03/22 04:43:00 PM,1.39555,6140.42
30645,05/03/22 04:44:00 PM,1.39555,6140.42
30646,05/03/22 04:45:00 PM,1.39555,6140.42
30647,05/03/22 04:46:00 PM,1.39555,6140.42
30648,05/03/22 04:47:00 PM,1.39555,6140.42
30649,05/03/22 04:48:00 PM,1.39555,6140.42
30650,05/03/22 04:49:00 PM,1.39555,6140.42
30651,05/03/22 04:50:00 PM,1.39555,6140.42
30652,05/03/22 04:51:00 PM,1.39555,6140.42
30653,05/03/22 04:52:00 PM,1.39555,6140.42
30654,05/03/22 04:53:00 PM,1.39555,6140.42
30655,05/03/22 04:54:00 PM,1.39559,6140.60
30656,05/03/22 04:55:00 PM,1.39555,6140.42
30657,05/03/22 04:56:00 PM,1.39555,6140.42
30658,05/03/22 04:57:00 PM,1.39555,6140.42
30659,05/03/22 04:58:00 PM,1.39555,6140.42
30660,05/03/22 04:59:00 PM,1.39555,6140.42
30661,05/03/22 05:00:00 PM,1.39555,6140.42
30662,05/03/22 05:01:00 PM,1.39555,6140.42
30663,05/03/22 05:02:00 PM,1.39555,6140.42
30664,05/03/22 05:03:00 PM,1.39555,6140.42
30665,05/03/22 05:04:00 PM,1.39555,6140.42
30666,05/03/22 05:05:00 PM,1.39555,6140.42
30667,05/03/22 05:06:00 PM,1.39555,6140.42
30668,05/03/22 05:07:00 PM,1.39555,6140.42
30669,05/03/22 05:08:00 PM,1.39555,6140.42
30670,05/03/22 05:09:00 PM,1.39555,6140.42
30671,05/03/22 05:10:00 PM,1.39555,6140.42
30672,05/03/22 05:11:00 PM,1.39555,6140.42
30673,05/03/22 05:12:00 PM,1.39555,6140.42
30674,05/03/22 05:13:00 PM,1.39555,6140.42
30675,05/03/22 05:14:00 PM,1.39555,6140.42
30676,05/03/22 05:15:00 PM,1.39559,6140.60
30677,05/03/22 05:16:00 PM,1.39559,6140.60
30678,05/03/22 05:17:00 PM,1.39555,6140.42
30679,05/03/22 05:18:00 PM,1.39555,6140.42
30680,05/03/22 05:19:00 PM,1.39555,6140.42
30681,05/03/22 05:20:00 PM,1.39555,6140.42
30682,05/03/22 05:21:00 PM,1.39555,6140.42
30683,05/03/22 05:22:00 PM,1.39555,6140.42
30684,05/03/22 05:23:00 PM,1.39551,6140.24
30685,05/03/22 05:24:00 PM,1.39551,6140.24
30686,05/03/22 05:25:00 PM,1.39551,6140.24
30687,05/03/22 05:26:00 PM,1.39551,6140.24
30688,05/03/22 05:27:00 PM,1.39551,6140.24
30689,05/03/22 05:28:00 PM,1.39551,6140.24
30690,05/03/22 05:29:00 PM,1.39551,6140.24
30691,05/03/22 05:30:00 PM,1.39551,6140.24
30692,05/03/22 05:31:00 PM,1.39551,6140.24
30693,05/03/22 05:32:00 PM,1.39551,6140.24
30694,05/03/22 05:33:00 PM,1.39551,6140.24
30695,05/03/22 05:34:00 PM,1.39551,6140.24
30696,05/03/22 05:35:00 PM,1.39551,6140.24
30697,05/03/22 05:36:00 PM,1.39551,6140.24
30698,05/03/22 05:37:00 PM,1.39551,6140.24
30699,05/03/22 05:38:00 PM,1.39551,6140.24
30700,05/03/22 05:39:00 PM,1.39551,6140.24
30701,05/03/22 05:40:00 PM,1.39551,6140.24
30702,05/03/22 05:41:00 PM,1.39551,6140.24
30703,05/03/22 05:42:00 PM,1.39551,6140.24
30704,05/03/22 05:43:00 PM,1.39551,6140.24
30705,05/03/22 05:44:00 PM,1.39551,6140.24
30706,05/03/22 05:45:00 PM,1.39551,6140.24
30707,05/03/22 05:46:00 PM,1.39551,6140.24
30708,05/03/22 05:47:00 PM,1.39551,6140.24
30709,05/03/22 05:48:00 PM,1.39551,6140.24
30710,05/03/22 05:49:00 PM,1.39551,6140.24
30711,05/03/22 05:50:00 PM,1.39551,6140.24
30712,05/03/22 05:51:00 PM,1.39551,6140.24
30713,05/03/22 05:52:00 PM,1.39551,6140.24
30714,05/03/22 05:53:00 PM,1.39551,6140.24
30715,05/03/22 05:54:00 PM,1.39551,6140.24
30716,05/03/22 05:55:00 PM,1.39551,6140.24
30717,05/03/22 05:56:00 PM,1.39551,6140.24
30718,05/03/22 05:57:00 PM,1.39551,6140.24
30719,05/03/22 05:58:00 PM,1.39551,6140.24
30720,05/03/22 05:59:00 PM,1.39551,6140.24
30721,05/03/22 06:00:00 PM,1.39551,6140.24
30722,05/03/22 06:01:00 PM,1.39551,6140.24
30723,05/03/22 06:02:00 PM,1.39551,6140.24
30724,05/03/22 06:03:00 PM,1.39551,6140.24
30725,05/03/22 06:04:00 PM,1.39551,6140.24
30726,05/03/22 06:05:00 PM,1.39551,6140.24
30727,05/03/22 06:06:00 PM,1.39551,6140.24
30728,05/03/22 06:07:00 PM,1.39551,6140.24
30729,05/03/22 06:08:00 PM,1.39555,6140.42
30730,05/03/22 06:09:00 PM,1.39555,6140.42
30731,05/03/22 06:10:00 PM,1.39559,6140.60
30732,05/03/22 06:11:00 PM,1.39559,6140.60
30733,05/03/22 06:12:00 PM,1.39559,6140.60
30734,05/03/22 06:13:00 PM,1.39563,6140.77
30735,05/03/22 06:14:00 PM,1.39563,6140.77
30736,05/03/22 06:15:00 PM,1.39563,6140.77
30737,05/03/22 06:16:00 PM,1.39563,6140.77
30738,05/03/22 06:17:00 PM,1.39559,6140.60
30739,05/03/22 06:18:00 PM,1.39559,6140.60
30740,05/03/22 06:19:00 PM,1.39559,6140.60
30741,05/03/22 06:20:00 PM,1.39559,6140.60
30742,05/03/22 06:21:00 PM,1.39559,6140.60
30743,05/03/22 06:22:00 PM,1.39555,6140.42
30744,05/03/22 06:23:00 PM,1.39555,6140.42
30745,05/03/22 06:24:00 PM,1.39551,6140.24
30746,05/03/22 06:25:00 PM,1.39551,6140.24
30747,05/03/22 06:26:00 PM,1.39551,6140.24
30748,05/03/22 06:27:00 PM,1.39551,6140.24
30749,05/03/22 06:28:00 PM,1.39551,6140.24
30750,05/03/22 06:29:00 PM,1.39551,6140.24
30751,05/03/22 06:30:00 PM,1.39551,6140.24
30752,05/03/22 06:31:00 PM,1.39551,6140.24
30753,05/03/22 06:32:00 PM,1.39551,6140.24
30754,05/03/22 06:33:00 PM,1.39551,6140.24
30755,05/03/22 06:34:00 PM,1.39551,6140.24
30756,05/03/22 06:35:00 PM,1.39551,6140.24
30757,05/03/22 06:36:00 PM,1.39551,6140.24
30758,05/03/22 06:37:00 PM,1.39551,6140.24
30759,05/03/22 06:38:00 PM,1.39551,6140.24
30760,05/03/22 06:39:00 PM,1.39551,6140.24
30761,05/03/22 06:40:00 PM,1.39551,6140.24
30762,05/03/22 06:41:00 PM,1.39551,6140.24
30763,05/03/22 06:42:00 PM,1.39551,6140.24
30764,05/03/22 06:43:00 PM,1.39551,6140.24
30765,05/03/22 06:44:00 PM,1.39551,6140.24
30766,05/03/22 06:45:00 PM,1.39551,6140.24
30767,05/03/22 06:46:00 PM,1.39551,6140.24
30768,05/03/22 06:47:00 PM,1.39551,6140.24
30769,05/03/22 06:48:00 PM,1.39551,6140.24
30770,05/03/22 06:49:00 PM,1.39551,6140.24
30771,05/03/22 06:50:00 PM,1.39551,6140.24
30772,05/03/22 06:51:00 PM,1.39551,6140.24
30773,05/03/22 06:52:00 PM,1.39551,6140.24
30774,05/03/22 06:53:00 PM,1.39551,6140.24
30775,05/03/22 06:54:00 PM,1.39551,6140.24
30776,05/03/22 06:55:00 PM,1.39551,6140.24
30777,05/03/22 06:56:00 PM,1.39551,6140.24
30778,05/03/22 06:57:00 PM,1.39551,6140.24
30779,05/03/22 06:58:00 PM,1.39551,6140.24
30780,05/03/22 06:59:00 PM,1.39551,6140.24
30781,05/03/22 07:00:00 PM,1.39551,6140.24
30782,05/03/22 07:01:00 PM,1.39551,6140.24
30783,05/03/22 07:02:00 PM,1.39551,6140.24
30784,05/03/22 07:03:00 PM,1.39551,6140.24
30785,05/03/22 07:04:00 PM,1.39551,6140.24
30786,05/03/22 07:05:00 PM,1.39551,6140.24
30787,05/03/22 07:06:00 PM,1.39551,6140.24
30788,05/03/22 07:07:00 PM,1.39551,6140.24
30789,05/03/22 07:08:00 PM,1.39551,6140.24
30790,05/03/22 07:09:00 PM,1.39551,6140.24
30791,05/03/22 07:10:00 PM,1.39551,6140.24
30792,05/03/22 07:11:00 PM,1.39551,6140.24
30793,05/03/22 07:12:00 PM,1.39551,6140.24
30794,05/03/22 07:13:00 PM,1.39551,6140.24
30795,05/03/22 07:14:00 PM,1.39548,6140.11
30796,05/03/22 07:15:00 PM,1.39551,6140.24
30797,05/03/22 07:16:00 PM,1.39551,6140.24
30798,05/03/22 07:17:00 PM,1.39551,6140.24
30799,05/03/22 07:18:00 PM,1.39551,6140.24
30800,05/03/22 07:19:00 PM,1.39551,6140.24
30801,05/03/22 07:20:00 PM,1.39551,6140.24
30802,05/03/22 07:21:00 PM,1.39548,6140.11
30803,05/03/22 07:22:00 PM,1.39548,6140.11
30804,05/03/22 07:23:00 PM,1.39551,6140.24
30805,05/03/22 07:24:00 PM,1.39551,6140.24
30806,05/03/22 07:25:00 PM,1.39551,6140.24
30807,05/03/22 07:26:00 PM,1.39551,6140.24
30808,05/03/22 07:27:00 PM,1.39551,6140.24
30809,05/03/22 07:28:00 PM,1.39551,6140.24
30810,05/03/22 07:29:00 PM,1.39548,6140.11
30811,05/03/22 07:30:00 PM,1.39548,6140.11
30812,05/03/22 07:31:00 PM,1.39551,6140.24
30813,05/03/22 07:32:00 PM,1.39548,6140.11
30814,05/03/22 07:33:00 PM,1.39548,6140.11
30815,05/03/22 07:34:00 PM,1.39551,6140.24
30816,05/03/22 07:35:00 PM,1.39551,6140.24
30817,05/03/22 07:36:00 PM,1.39551,6140.24
30818,05/03/22 07:37:00 PM,1.39548,6140.11
30819,05/03/22 07:38:00 PM,1.39551,6140.24
30820,05/03/22 07:39:00 PM,1.39551,6140.24
30821,05/03/22 07:40:00 PM,1.39551,6140.24
30822,05/03/22 07:41:00 PM,1.39548,6140.11
30823,05/03/22 07:42:00 PM,1.39548,6140.11
30824,05/03/22 07:43:00 PM,1.39551,6140.24
30825,05/03/22 07:44:00 PM,1.39551,6140.24
30826,05/03/22 07:45:00 PM,1.39548,6140.11
30827,05/03/22 07:46:00 PM,1.39548,6140.11
30828,05/03/22 07:47:00 PM,1.39548,6140.11
30829,05/03/22 07:48:00 PM,1.39548,6140.11
30830,05/03/22 07:49:00 PM,1.39548,6140.11
30831,05/03/22 07:50:00 PM,1.39548,6140.11
30832,05/03/22 07:51:00 PM,1.39548,6140.11
30833,05/03/22 07:52:00 PM,1.39548,6140.11
30834,05/03/22 07:53:00 PM,1.39548,6140.11
30835,05/03/22 07:54:00 PM,1.39551,6140.24
30836,05/03/22 07:55:00 PM,1.39548,6140.11
30837,05/03/22 07:56:00 PM,1.39548,6140.11
30838,05/03/22 07:57:00 PM,1.39548,6140.11
30839,05/03/22 07:58:00 PM,1.39548,6140.11
30840,05/03/22 07:59:00 PM,1.39551,6140.24
30841,05/03/22 08:00:00 PM,1.39551,6140.24
30842,05/03/22 08:01:00 PM,1.39548,6140.11
30843,05/03/22 08:02:00 PM,1.39548,6140.11
30844,05/03/22 08:03:00 PM,1.39551,6140.24
30845,05/03/22 08:04:00 PM,1.39548,6140.11
